,Date,BALTICF,BALTICF,BALTICF,BALTICF,BPTCMC1,BPTCMC1,BPTCMC1,BPTCMC1,BPTCMC2,BPTCMC2,BPTCMC2,BPTCMC2,BPTCYC1,BPTCYC1,BPTCYC1,BPTCYC1,BPANMAX,BHANDSZ,BSUPRAI,BPANTCA,RVPRDMG,MISRDMG,MISRDM2,GLTJEAG,GLTKHIG,PMOJEAG,PMOLZCG,PMOKHIG,RUETAOG,BNDTAOG,RDMJEAG,RDMKHIG,ODSJEAG,ODSTAOG,ODSBPNG,ODSCHIG,ODSPUSG,ODSRDMG,ODSHUNG,PAZCNRA,PASCNRA,PAZJPRA,PAZTWRA,PAGCNRA,PAGJPRA,PAGTWRA,RVPGCGR,RVPGIGR,RVPGPGR,GLTSCNR,PASKRRA,PNGZCNR,PNGZIDR,PNGZJPR,PAZIDRA,CANNCNR,CANNIDR,DVTGCNR,DVTGIDR,DVTGJPR,PDXCCNR,PDXCIDR,PAGIDRA,PAGKRRA,DAMDLCG,PNGDLC2,PMODLCG,CNDBPNG,CNDCHIG,DVTDLC2,BPTCMC3,BPTCMC4,BPTCMC5,BPTCQC1,BPTCQC2,4605,4606,5195,10590,Value
2367,2022-01-22,1415.0,1415.0,1415.0,1415.0,20071.0,20071.0,20071.0,20071.0,18064.0,18064.0,18064.0,18064.0,16118.0,16118.0,16118.0,16118.0,2010.0,1103.0,1749.0,16751.0,37.83,37.48,58.25,26.47,22.89,38.65,14.87,32.44,41.33,41.86,48.75,44.74,37.92,52.1,50.24,60.63,53.21,34.18,54.57,59.83,18.01,67.61,57.2,55.39,62.48,55.09,56.47,60.59,67.95,18.01,17.01,59.83,58.48,67.61,58.48,21.6,25.17,55.39,58.68,62.48,29.16,30.06,58.68,52.97,15.94,43.01,23.29,45.52,55.26,67.73,21557.0,22957.0,22857.0,19897.0,23023.0,10.25,9.05,11.55,8.6,19237.0
2368,2022-01-23,1415.0,1415.0,1415.0,1415.0,20071.0,20071.0,20071.0,20071.0,18064.0,18064.0,18064.0,18064.0,16118.0,16118.0,16118.0,16118.0,2010.0,1103.0,1749.0,16751.0,37.83,37.48,58.25,26.47,22.89,38.65,14.87,32.44,41.33,41.86,48.75,44.74,37.92,52.1,50.24,60.63,53.21,34.18,54.57,59.83,18.01,67.61,57.2,55.39,62.48,55.09,56.47,60.59,67.95,18.01,17.01,59.83,58.48,67.61,58.48,21.6,25.17,55.39,58.68,62.48,29.16,30.06,58.68,52.97,15.94,43.01,23.29,45.52,55.26,67.73,21557.0,22957.0,22857.0,19897.0,23023.0,10.25,9.05,11.55,8.6,19237.0
2369,2022-01-24,1391.0,1391.0,1391.0,1391.0,20143.0,20143.0,20143.0,20143.0,19068.0,19068.0,19068.0,19068.0,16493.0,16493.0,16493.0,16493.0,2013.0,1089.0,1728.0,16783.0,36.86,36.5,56.64,26.58,23.27,38.99,15.01,32.89,40.82,42.23,48.33,44.36,37.61,51.6,49.78,60.04,52.67,33.87,54.06,59.03,18.13,66.7,56.4,54.69,61.67,54.37,55.72,59.95,67.05,18.13,17.37,59.03,57.51,66.7,57.51,21.93,25.56,54.69,57.94,61.67,28.89,30.45,57.94,52.27,16.05,42.48,23.6,45.09,54.71,66.78,22825.0,23750.0,23643.0,20679.0,23814.0,10.6,9.4,11.8,8.95,19006.0
2370,2022-01-25,1343.0,1343.0,1343.0,1343.0,19954.0,19954.0,19954.0,19954.0,17686.0,17686.0,17686.0,17686.0,16093.0,16093.0,16093.0,16093.0,1988.0,1065.0,1693.0,16554.0,35.96,35.82,55.55,26.74,23.49,39.48,15.18,33.25,40.46,42.73,47.8,43.87,37.36,51.22,49.42,59.6,52.26,33.47,53.67,57.91,18.29,65.44,55.28,53.86,60.78,53.5,54.68,58.89,65.81,18.29,17.79,57.91,56.87,65.44,56.87,22.15,25.82,53.86,57.01,60.78,28.55,30.72,57.01,51.43,16.18,41.73,23.85,44.76,54.31,66.02,21375.0,22564.0,22486.0,19672.0,22379.0,11.2,10.0,12.25,9.55,18624.0
2371,2022-01-26,1296.0,1296.0,1296.0,1296.0,19886.0,19886.0,19886.0,19886.0,16843.0,16843.0,16843.0,16843.0,15957.0,15957.0,15957.0,15957.0,1914.0,1042.0,1654.0,15888.0,35.12,35.18,54.53,26.57,23.53,39.06,15.13,33.11,39.37,42.26,47.22,43.34,37.08,50.81,49.03,59.12,51.82,33.04,53.24,56.26,18.16,63.58,53.64,52.54,59.29,52.13,53.15,56.9,63.97,18.16,17.74,56.26,54.86,63.58,54.86,22.15,25.82,52.54,55.58,59.29,27.98,30.73,55.58,50.1,16.08,40.71,23.76,44.41,53.86,64.23,20311.0,22000.0,22286.0,19013.0,22193.0,11.35,10.15,12.4,9.7,18199.0
2372,2022-01-27,1302.0,1302.0,1302.0,1302.0,17607.0,17607.0,17607.0,17607.0,17607.0,17607.0,17607.0,17607.0,16171.0,16171.0,16171.0,16171.0,1846.0,1017.0,1613.0,15279.0,33.88,34.36,53.24,26.58,23.52,38.89,15.2,33.21,38.62,42.28,47.11,43.24,36.76,50.34,48.58,58.56,51.3,32.93,52.74,55.5,18.15,62.72,52.87,51.9,58.55,51.46,52.45,55.48,63.12,18.15,17.39,55.5,53.41,62.72,53.41,22.13,25.81,51.9,54.9,58.55,27.37,30.71,54.9,49.44,16.07,39.75,23.83,43.99,53.34,62.79,21925.0,23268.0,23429.0,19789.0,23525.0,10.9,9.7,11.9,9.25,17743.0
2373,2022-01-28,1381.0,1381.0,1381.0,1381.0,18761.0,18761.0,18761.0,18761.0,22836.0,22836.0,22836.0,22836.0,16418.0,16418.0,16418.0,16418.0,1840.0,1011.0,1597.0,15221.0,33.22,33.87,52.47,26.8,23.62,39.21,15.3,33.5,38.19,42.49,46.71,42.87,36.57,50.05,48.31,58.23,50.99,32.62,52.45,54.64,18.23,61.75,52.02,51.22,57.8,50.76,51.65,54.88,62.17,18.23,17.54,54.64,53.09,61.75,53.09,22.24,25.94,51.22,54.16,57.8,27.04,30.85,54.16,48.76,16.13,39.27,24.03,43.74,53.03,62.0,24618.0,24564.0,24564.0,24782.0,23482.0,10.45,9.25,11.55,8.65,17569.0
2374,2022-01-29,1381.0,1381.0,1381.0,1381.0,18761.0,18761.0,18761.0,18761.0,22836.0,22836.0,22836.0,22836.0,16418.0,16418.0,16418.0,16418.0,1840.0,1011.0,1597.0,15221.0,33.22,33.87,52.47,26.8,23.62,39.21,15.3,33.5,38.19,42.49,46.71,42.87,36.57,50.05,48.31,58.23,50.99,32.62,52.45,54.64,18.23,61.75,52.02,51.22,57.8,50.76,51.65,54.88,62.17,18.23,17.54,54.64,53.09,61.75,53.09,22.24,25.94,51.22,54.16,57.8,27.04,30.85,54.16,48.76,16.13,39.27,24.03,43.74,53.03,62.0,24618.0,24564.0,24564.0,24782.0,23482.0,10.45,9.25,11.55,8.65,17569.0
2375,2022-01-30,1381.0,1381.0,1381.0,1381.0,18761.0,18761.0,18761.0,18761.0,22836.0,22836.0,22836.0,22836.0,16418.0,16418.0,16418.0,16418.0,1840.0,1011.0,1597.0,15221.0,33.22,33.87,52.47,26.8,23.62,39.21,15.3,33.5,38.19,42.49,46.71,42.87,36.57,50.05,48.31,58.23,50.99,32.62,52.45,54.64,18.23,61.75,52.02,51.22,57.8,50.76,51.65,54.88,62.17,18.23,17.54,54.64,53.09,61.75,53.09,22.24,25.94,51.22,54.16,57.8,27.04,30.85,54.16,48.76,16.13,39.27,24.03,43.74,53.03,62.0,24618.0,24564.0,24564.0,24782.0,23482.0,10.45,9.25,11.55,8.65,17569.0
2376,2022-01-31,1418.0,1418.0,1418.0,1418.0,17882.0,17882.0,17882.0,17882.0,21889.0,21889.0,21889.0,21889.0,16307.0,16307.0,16307.0,16307.0,1828.0,1003.0,1587.0,15118.0,32.99,33.75,52.3,26.89,23.7,39.39,15.34,33.53,37.72,42.55,46.66,42.82,36.44,49.86,48.13,58.0,50.78,32.57,52.25,54.07,18.22,61.1,51.44,50.75,57.27,50.27,51.12,54.78,61.52,18.22,17.58,54.07,52.41,61.1,52.41,22.32,26.04,50.75,53.66,57.27,26.73,30.96,53.66,48.28,16.12,38.74,24.06,43.56,52.82,61.06,24129.0,24429.0,24179.0,24245.0,23168.0,10.25,9.05,11.45,8.5,17461.0
2377,2022-02-01,1440.0,1440.0,1440.0,1440.0,17218.0,17218.0,17218.0,17218.0,21518.0,21518.0,21518.0,21518.0,16168.0,16168.0,16168.0,16168.0,1811.0,995.0,1578.0,14960.0,33.3,34.13,52.92,26.98,23.46,39.6,15.4,33.59,37.81,42.93,46.88,43.03,36.41,49.83,48.1,57.97,50.75,32.71,52.22,54.47,18.33,61.55,51.83,51.04,57.57,50.57,51.49,54.62,61.96,18.33,17.68,54.47,52.39,61.55,52.39,22.5,26.26,51.04,53.98,57.57,26.76,31.19,53.98,48.57,16.21,38.61,24.11,43.54,52.79,61.1,23921.0,24343.0,23936.0,24067.0,22907.0,10.25,9.05,11.45,8.5,17354.0
